target_id,level_a,level_b,model,repeat,winner,confidence,subject_a,subject_b
per-034,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Advanced ML Systems Research,Collaboration Inquiry: Adaptive Scheduling in Distributed ML Systems
per-034,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Advanced ML Systems Research,Collaboration Inquiry: Adaptive Scheduling in Distributed ML Systems
per-034,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Advanced ML Systems Research,Collaboration Inquiry: Adaptive Scheduling in Distributed ML Systems
per-034,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Advanced ML Systems Research,Collaboration Inquiry: Adaptive Scheduling in Distributed ML Systems
per-034,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Advanced ML Systems Research,Collaboration Inquiry: Adaptive Scheduling in Distributed ML Systems
per-035,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on ML Systems Workshop Panel
per-035,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on ML Systems Workshop Panel
per-035,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on ML Systems Workshop Panel
per-035,1,3,deepseek-chat,1,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on ML Systems Workshop Panel
per-035,1,3,deepseek-chat,2,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on ML Systems Workshop Panel
per-035,1,3,deepseek-chat,3,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on ML Systems Workshop Panel
per-035,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on ML Systems Workshop Panel
per-035,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on ML Systems Workshop Panel
per-035,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on ML Systems Workshop Panel
per-035,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on ML Systems Workshop Panel,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on ML Systems Workshop Panel,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on ML Systems Workshop Panel,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on ML Systems Workshop Panel,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on ML Systems Workshop Panel,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on ML Systems Workshop Panel,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on ML Systems Workshop Panel,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on ML Systems Workshop Panel,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on ML Systems Workshop Panel,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,1,5,deepseek-chat,1,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,1,5,deepseek-chat,2,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,1,5,deepseek-chat,3,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-035,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity in ML Systems Research,Invitation to Collaborate on Special Issue: Advances in Distributed ML Systems
per-036,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry on Edge Computing and ML Systems
per-036,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry on Edge Computing and ML Systems
per-036,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry on Edge Computing and ML Systems
per-036,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry on Edge Computing and ML Systems
per-036,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry on Edge Computing and ML Systems
per-036,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry on Edge Computing and ML Systems
per-036,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry on Edge Computing and ML Systems
per-036,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry on Edge Computing and ML Systems
per-036,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry on Edge Computing and ML Systems
per-036,3,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Edge Computing and ML Systems,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,3,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Edge Computing and ML Systems,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,3,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Edge Computing and ML Systems,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,3,5,deepseek-chat,1,B,0,Collaboration Inquiry on Edge Computing and ML Systems,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,3,5,deepseek-chat,2,B,0,Collaboration Inquiry on Edge Computing and ML Systems,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,3,5,deepseek-chat,3,B,0,Collaboration Inquiry on Edge Computing and ML Systems,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,3,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Edge Computing and ML Systems,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,3,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Edge Computing and ML Systems,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,3,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Edge Computing and ML Systems,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-036,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Smart City ML Frameworks,Collaboration Inquiry: Edge Computing & ML Systems in Smart Cities
per-037,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Opportunity on Edge Computing and ML Systems
per-037,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Opportunity on Edge Computing and ML Systems
per-037,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Opportunity on Edge Computing and ML Systems
per-037,1,3,deepseek-chat,1,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Opportunity on Edge Computing and ML Systems
per-037,1,3,deepseek-chat,2,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Opportunity on Edge Computing and ML Systems
per-037,1,3,deepseek-chat,3,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Opportunity on Edge Computing and ML Systems
per-037,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Opportunity on Edge Computing and ML Systems
per-037,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Opportunity on Edge Computing and ML Systems
per-037,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Opportunity on Edge Computing and ML Systems
per-037,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Edge Computing and ML Systems,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Edge Computing and ML Systems,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Edge Computing and ML Systems,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on Edge Computing and ML Systems,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on Edge Computing and ML Systems,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on Edge Computing and ML Systems,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Edge Computing and ML Systems,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Edge Computing and ML Systems,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Edge Computing and ML Systems,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,1,5,deepseek-chat,1,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,1,5,deepseek-chat,2,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,1,5,deepseek-chat,3,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-037,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Edge Computing Research,Collaboration Inquiry: Adaptive ML Systems Workshop Panel
per-038,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Edge Computing Workshop
per-038,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Edge Computing Workshop
per-038,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Edge Computing Workshop
per-038,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Edge Computing Workshop
per-038,1,3,deepseek-chat,2,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Edge Computing Workshop
per-038,1,3,deepseek-chat,3,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Edge Computing Workshop
per-038,1,3,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Edge Computing Workshop
per-038,1,3,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Edge Computing Workshop
per-038,1,3,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Edge Computing Workshop
per-038,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Edge Computing Workshop,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-038,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Edge Computing Workshop,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-038,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Edge Computing Workshop,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-038,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Edge Computing Workshop,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-038,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Edge Computing Workshop,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-038,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Edge Computing Workshop,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-038,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Edge Computing Workshop,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-038,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Edge Computing Workshop,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-038,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Edge Computing Workshop,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
per-038,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Scalable Machine Learning Architectures,Invitation to Collaborate on Special Issue: Energy-Efficient ML Systems
